epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,7676.37,0.85048,0.47828,1.07905,0.97795,0.97058,0.99022,0.81057,0.77034,0.32613,1.07364,0.0088186,0.0088186,0.0088186
181,7719.17,0.85502,0.48854,1.08423,0.97845,0.96955,0.99022,0.81022,0.77019,0.32612,1.07358,0.008812,0.008812,0.008812
182,7762.11,0.85331,0.47806,1.08095,0.97846,0.96942,0.9902,0.80994,0.77063,0.32652,1.07378,0.0088054,0.0088054,0.0088054
183,7804.39,0.85426,0.47848,1.08179,0.97774,0.97006,0.99023,0.81038,0.77049,0.32629,1.07368,0.0087988,0.0087988,0.0087988
184,7847.94,0.85399,0.48447,1.08026,0.97836,0.96928,0.99034,0.81061,0.77046,0.32628,1.07368,0.0087922,0.0087922,0.0087922
185,7891.61,0.85241,0.47637,1.08345,0.97914,0.96892,0.99032,0.8107,0.77023,0.32603,1.07348,0.0087856,0.0087856,0.0087856
186,7934.81,0.86073,0.48159,1.08217,0.97879,0.9693,0.99037,0.8106,0.7701,0.32599,1.07348,0.008779,0.008779,0.008779
187,7976.84,0.85348,0.47431,1.0801,0.97902,0.96925,0.99031,0.81045,0.76966,0.32622,1.07319,0.0087724,0.0087724,0.0087724
188,8018.9,0.84889,0.47542,1.07857,0.97885,0.96966,0.99033,0.81056,0.7694,0.32604,1.07288,0.0087658,0.0087658,0.0087658
189,8060.93,0.85317,0.48416,1.08337,0.9785,0.97045,0.99034,0.81045,0.76944,0.32572,1.07285,0.0087592,0.0087592,0.0087592
190,8102.93,0.84941,0.47686,1.07911,0.97816,0.97058,0.99029,0.81092,0.76917,0.32559,1.07272,0.0087526,0.0087526,0.0087526
191,8144.99,0.85451,0.48339,1.08296,0.97807,0.9699,0.9903,0.81117,0.76914,0.3259,1.07263,0.008746,0.008746,0.008746
192,8187.05,0.85342,0.48038,1.08213,0.97821,0.96984,0.99031,0.81151,0.76929,0.3256,1.07273,0.0087394,0.0087394,0.0087394
193,8229.03,0.84867,0.47401,1.07848,0.97808,0.96937,0.99021,0.8113,0.7692,0.32546,1.07283,0.0087328,0.0087328,0.0087328
194,8271.03,0.84886,0.477,1.0811,0.97814,0.96935,0.99025,0.81153,0.76909,0.32516,1.07279,0.0087262,0.0087262,0.0087262
195,8313.19,0.84786,0.48071,1.07806,0.97812,0.96886,0.99026,0.81168,0.76887,0.32539,1.0728,0.0087196,0.0087196,0.0087196
196,8355.82,0.84756,0.47289,1.07724,0.97832,0.96876,0.9903,0.81216,0.76866,0.32511,1.07256,0.008713,0.008713,0.008713
197,8399.15,0.84848,0.4773,1.07831,0.97812,0.96928,0.99038,0.81198,0.76863,0.32502,1.07261,0.0087064,0.0087064,0.0087064
198,8442.97,0.8507,0.47393,1.07788,0.97786,0.96915,0.99038,0.81229,0.76858,0.32499,1.07256,0.0086998,0.0086998,0.0086998
199,8487.22,0.84547,0.47552,1.07395,0.97788,0.96953,0.99043,0.81196,0.76864,0.32491,1.07254,0.0086932,0.0086932,0.0086932
200,8531.65,0.85017,0.47278,1.07926,0.97755,0.96947,0.99039,0.81177,0.76856,0.32463,1.07248,0.0086866,0.0086866,0.0086866
201,8575.66,0.84659,0.46624,1.07407,0.97826,0.96928,0.9904,0.81191,0.76868,0.32437,1.07255,0.00868,0.00868,0.00868
202,8619.74,0.84474,0.4725,1.07894,0.97825,0.9698,0.9905,0.81153,0.76869,0.32426,1.07246,0.0086734,0.0086734,0.0086734
203,8664.96,0.85085,0.48072,1.07898,0.97784,0.97147,0.99043,0.81207,0.76852,0.32419,1.07245,0.0086668,0.0086668,0.0086668
204,8708.99,0.85015,0.47535,1.07312,0.97802,0.97193,0.99049,0.81244,0.76844,0.32415,1.07233,0.0086602,0.0086602,0.0086602
205,8753.09,0.84868,0.47892,1.07876,0.97767,0.97189,0.99046,0.81207,0.76849,0.32385,1.07237,0.0086536,0.0086536,0.0086536
206,8795.16,0.84905,0.47301,1.07777,0.97806,0.9717,0.9905,0.81213,0.76839,0.32388,1.07236,0.008647,0.008647,0.008647
207,8838.44,0.85013,0.47538,1.0808,0.97822,0.97208,0.99056,0.81218,0.76838,0.3237,1.07236,0.0086404,0.0086404,0.0086404
208,8881.06,0.85156,0.48172,1.07856,0.97851,0.97173,0.99057,0.81242,0.76834,0.32335,1.0723,0.0086338,0.0086338,0.0086338
209,8923.53,0.83933,0.46976,1.07446,0.97789,0.97264,0.99062,0.81254,0.76812,0.32328,1.07222,0.0086272,0.0086272,0.0086272
210,8967.72,0.84782,0.47377,1.0782,0.97721,0.97274,0.99074,0.81276,0.76804,0.32324,1.07213,0.0086206,0.0086206,0.0086206
211,9010.43,0.84775,0.47034,1.07384,0.9776,0.97311,0.9907,0.81254,0.76798,0.32359,1.07221,0.008614,0.008614,0.008614
212,9053.78,0.8494,0.47153,1.07784,0.97452,0.97532,0.99075,0.8127,0.76792,0.32328,1.07214,0.0086074,0.0086074,0.0086074
213,9098.34,0.8411,0.46792,1.07259,0.97404,0.97525,0.99068,0.81289,0.76779,0.32317,1.07207,0.0086008,0.0086008,0.0086008
214,9143.72,0.84883,0.47672,1.07969,0.97384,0.97546,0.99068,0.81271,0.76773,0.32322,1.07202,0.0085942,0.0085942,0.0085942
215,9189.65,0.84754,0.46906,1.08118,0.97426,0.97564,0.99073,0.8129,0.76783,0.32284,1.07212,0.0085876,0.0085876,0.0085876
216,9234.36,0.84413,0.46644,1.07809,0.97817,0.97211,0.9907,0.81315,0.76763,0.3229,1.07213,0.008581,0.008581,0.008581
217,9278.43,0.84631,0.46958,1.07765,0.97451,0.97489,0.9907,0.81291,0.76762,0.32311,1.07223,0.0085744,0.0085744,0.0085744
218,9322.51,0.84602,0.46893,1.07419,0.9739,0.97532,0.99072,0.81302,0.7676,0.32294,1.0722,0.0085678,0.0085678,0.0085678
219,9366.16,0.84618,0.47085,1.07339,0.97399,0.97571,0.99073,0.81288,0.76762,0.32268,1.07221,0.0085612,0.0085612,0.0085612
220,9409.13,0.84488,0.46938,1.08101,0.97403,0.97563,0.99075,0.813,0.76762,0.32269,1.07223,0.0085546,0.0085546,0.0085546
221,9453.76,0.84533,0.4725,1.0726,0.97414,0.97541,0.99077,0.81321,0.76755,0.32301,1.07211,0.008548,0.008548,0.008548
222,9497.43,0.83961,0.46419,1.0743,0.97424,0.97598,0.99079,0.81302,0.76762,0.32284,1.07203,0.0085414,0.0085414,0.0085414
223,9539.94,0.84239,0.46698,1.07067,0.97818,0.97189,0.99081,0.81298,0.76773,0.3228,1.07209,0.0085348,0.0085348,0.0085348
224,9583.31,0.84094,0.46686,1.07224,0.97389,0.97587,0.99086,0.81331,0.76749,0.32269,1.07199,0.0085282,0.0085282,0.0085282
225,9628.02,0.84165,0.46732,1.07587,0.97269,0.97661,0.99087,0.81319,0.76728,0.32255,1.07193,0.0085216,0.0085216,0.0085216
226,9673.47,0.84332,0.4647,1.07947,0.97843,0.97173,0.99086,0.81353,0.7672,0.32259,1.07196,0.008515,0.008515,0.008515
227,9719.33,0.83912,0.46793,1.07199,0.979,0.97151,0.99091,0.81295,0.76712,0.32247,1.07187,0.0085084,0.0085084,0.0085084
228,9763.42,0.83953,0.46928,1.0744,0.97891,0.97172,0.99091,0.81315,0.76701,0.32253,1.07189,0.0085018,0.0085018,0.0085018
229,9809.04,0.83867,0.45925,1.07249,0.97894,0.97258,0.99092,0.81313,0.76717,0.32285,1.07198,0.0084952,0.0084952,0.0084952
230,9854.31,0.8384,0.46616,1.07217,0.97898,0.97286,0.99089,0.81329,0.76725,0.3226,1.07204,0.0084886,0.0084886,0.0084886
231,9897.79,0.83673,0.46741,1.07212,0.97884,0.97262,0.99092,0.81318,0.76704,0.32257,1.07189,0.008482,0.008482,0.008482
232,9942.89,0.83704,0.46265,1.07137,0.97798,0.97388,0.99095,0.81336,0.76685,0.32247,1.07183,0.0084754,0.0084754,0.0084754
233,9988.13,0.8374,0.45755,1.06973,0.97832,0.97356,0.99097,0.81307,0.76682,0.32241,1.07183,0.0084688,0.0084688,0.0084688
234,10032.7,0.83934,0.46362,1.06941,0.97861,0.97343,0.99096,0.81329,0.76664,0.32254,1.07186,0.0084622,0.0084622,0.0084622
235,10079.5,0.83598,0.46485,1.0706,0.97818,0.97344,0.99098,0.81323,0.76667,0.3225,1.07172,0.0084556,0.0084556,0.0084556
236,10124.6,0.83888,0.4644,1.07693,0.97846,0.97346,0.99099,0.81335,0.76674,0.32224,1.07172,0.008449,0.008449,0.008449
237,10168,0.83095,0.46121,1.06934,0.97703,0.97468,0.99099,0.81323,0.76656,0.3222,1.07159,0.0084424,0.0084424,0.0084424
238,10212.2,0.83677,0.4653,1.06698,0.9767,0.97496,0.99098,0.81339,0.76657,0.32204,1.07159,0.0084358,0.0084358,0.0084358
239,10256.7,0.8374,0.46524,1.07498,0.9773,0.97481,0.991,0.81359,0.76645,0.32195,1.07156,0.0084292,0.0084292,0.0084292
240,10300.8,0.84317,0.46566,1.07275,0.97824,0.97373,0.99101,0.81358,0.76653,0.3221,1.07158,0.0084226,0.0084226,0.0084226
241,10344.3,0.83261,0.46314,1.07059,0.9781,0.97414,0.99101,0.81367,0.76665,0.32206,1.07158,0.008416,0.008416,0.008416
242,10387.5,0.83234,0.46303,1.0698,0.97807,0.97448,0.99102,0.81388,0.76668,0.32209,1.07158,0.0084094,0.0084094,0.0084094
243,10430.4,0.83583,0.45844,1.07025,0.97888,0.97408,0.99108,0.81387,0.76672,0.32182,1.07154,0.0084028,0.0084028,0.0084028
244,10473.1,0.83293,0.45953,1.07002,0.97838,0.97462,0.99106,0.81386,0.76664,0.32171,1.07153,0.0083962,0.0083962,0.0083962
245,10517.4,0.82747,0.45734,1.07234,0.97868,0.97482,0.99104,0.81358,0.76663,0.3217,1.07157,0.0083896,0.0083896,0.0083896
246,10563.1,0.83663,0.45881,1.07141,0.97796,0.97527,0.99101,0.81385,0.76656,0.32152,1.07156,0.008383,0.008383,0.008383
247,10607.9,0.83701,0.46371,1.07408,0.97766,0.97549,0.99102,0.81359,0.76639,0.32156,1.07151,0.0083764,0.0083764,0.0083764
248,10652.2,0.8325,0.45923,1.068,0.97614,0.97646,0.99101,0.81365,0.76641,0.32154,1.07155,0.0083698,0.0083698,0.0083698
249,10696.5,0.8312,0.45874,1.06697,0.97629,0.97663,0.99107,0.81349,0.76649,0.32157,1.07161,0.0083632,0.0083632,0.0083632
250,10740.8,0.82977,0.46213,1.06663,0.97632,0.97709,0.99109,0.81362,0.76643,0.32179,1.07147,0.0083566,0.0083566,0.0083566
251,10784.9,0.83781,0.45894,1.06947,0.97594,0.97741,0.99111,0.81356,0.76663,0.32167,1.07145,0.00835,0.00835,0.00835
252,10828,0.83119,0.46163,1.07037,0.97593,0.97808,0.99115,0.81385,0.76659,0.32178,1.07147,0.0083434,0.0083434,0.0083434
253,10871.9,0.83767,0.45774,1.06828,0.97612,0.97808,0.99118,0.81391,0.76664,0.32203,1.07148,0.0083368,0.0083368,0.0083368
254,10916.4,0.82948,0.45831,1.07062,0.97645,0.97773,0.99111,0.81411,0.76679,0.32179,1.0715,0.0083302,0.0083302,0.0083302
255,10960.7,0.8319,0.45474,1.06666,0.97649,0.97767,0.99109,0.81391,0.76687,0.322,1.07163,0.0083236,0.0083236,0.0083236
256,11007.5,0.83578,0.46321,1.06755,0.97694,0.9777,0.99111,0.81432,0.76679,0.32195,1.07163,0.008317,0.008317,0.008317
257,11052.8,0.82936,0.45815,1.06634,0.9774,0.97786,0.99116,0.81375,0.76666,0.322,1.07156,0.0083104,0.0083104,0.0083104
258,11096.3,0.83327,0.45807,1.06953,0.97682,0.97767,0.99111,0.81396,0.76655,0.32212,1.0715,0.0083038,0.0083038,0.0083038
259,11139,0.83153,0.4567,1.06496,0.9765,0.97765,0.99108,0.81381,0.7665,0.32194,1.07148,0.0082972,0.0082972,0.0082972
260,11182.3,0.83504,0.4563,1.06849,0.97713,0.97764,0.99114,0.81376,0.76646,0.32203,1.07147,0.0082906,0.0082906,0.0082906
261,11225.6,0.82867,0.45527,1.06496,0.97693,0.97786,0.99112,0.81392,0.76672,0.32215,1.07157,0.008284,0.008284,0.008284
262,11271,0.82794,0.45373,1.0661,0.97601,0.97833,0.99112,0.81397,0.76672,0.32212,1.07164,0.0082774,0.0082774,0.0082774
263,11314.6,0.82481,0.45514,1.06776,0.97606,0.97831,0.99103,0.81422,0.76658,0.32215,1.07161,0.0082708,0.0082708,0.0082708
264,11357.4,0.82942,0.45751,1.06228,0.9768,0.97818,0.99103,0.8137,0.7665,0.32216,1.07153,0.0082642,0.0082642,0.0082642
265,11401.5,0.82577,0.45616,1.06736,0.97613,0.97828,0.99105,0.81393,0.76658,0.32225,1.07165,0.0082576,0.0082576,0.0082576
266,11446.3,0.83158,0.45835,1.06785,0.97632,0.97852,0.99105,0.81391,0.7665,0.32233,1.07162,0.008251,0.008251,0.008251
267,11489.8,0.83203,0.4553,1.06755,0.978,0.97733,0.99102,0.8139,0.76646,0.32228,1.07166,0.0082444,0.0082444,0.0082444
268,11535.1,0.82883,0.45563,1.06739,0.97792,0.9777,0.99103,0.81402,0.76647,0.32226,1.07163,0.0082378,0.0082378,0.0082378
269,11579.9,0.82924,0.45091,1.06813,0.97556,0.97852,0.99103,0.81431,0.7662,0.32234,1.07145,0.0082312,0.0082312,0.0082312
270,11623.9,0.82903,0.45809,1.06665,0.97747,0.97785,0.99102,0.81396,0.76608,0.32221,1.07141,0.0082246,0.0082246,0.0082246
271,11666.8,0.82418,0.45002,1.06238,0.9759,0.9786,0.99096,0.81422,0.76589,0.32203,1.07135,0.008218,0.008218,0.008218
272,11711.1,0.82758,0.45506,1.06496,0.97672,0.9781,0.9906,0.81434,0.76612,0.32227,1.07131,0.0082114,0.0082114,0.0082114
273,11754.3,0.82618,0.45175,1.0649,0.97891,0.97343,0.99057,0.81469,0.76597,0.32227,1.07124,0.0082048,0.0082048,0.0082048
274,11797.2,0.82329,0.44895,1.06414,0.9791,0.97316,0.99063,0.81479,0.76608,0.32249,1.07127,0.0081982,0.0081982,0.0081982
275,11842,0.8342,0.45165,1.0673,0.97904,0.97336,0.99065,0.8143,0.766,0.32241,1.07116,0.0081916,0.0081916,0.0081916
276,11887,0.81893,0.44782,1.06287,0.97866,0.97304,0.99056,0.81423,0.76594,0.3224,1.0712,0.008185,0.008185,0.008185
277,11930.5,0.82283,0.45068,1.06217,0.97891,0.97258,0.99063,0.81466,0.76606,0.32247,1.07124,0.0081784,0.0081784,0.0081784
278,11972.9,0.82201,0.45138,1.06253,0.97932,0.97254,0.99063,0.81459,0.76632,0.32227,1.07139,0.0081718,0.0081718,0.0081718
279,12015.1,0.82295,0.45066,1.06231,0.97959,0.97262,0.99068,0.8146,0.7662,0.32219,1.07127,0.0081652,0.0081652,0.0081652
280,12056.8,0.82513,0.44987,1.06486,0.97998,0.97282,0.99064,0.81431,0.76623,0.32212,1.07137,0.0081586,0.0081586,0.0081586
281,12098.7,0.81963,0.44995,1.06112,0.98001,0.97342,0.99064,0.81455,0.7662,0.3221,1.07132,0.008152,0.008152,0.008152
282,12140.8,0.82093,0.44897,1.06451,0.97996,0.97361,0.99061,0.8142,0.76642,0.32206,1.07145,0.0081454,0.0081454,0.0081454
283,12182.5,0.82422,0.45073,1.05992,0.97921,0.9744,0.99062,0.81427,0.76617,0.3216,1.07123,0.0081388,0.0081388,0.0081388
284,12224.3,0.82304,0.44939,1.06162,0.97954,0.9741,0.99062,0.81458,0.76615,0.32175,1.07115,0.0081322,0.0081322,0.0081322
285,12266.1,0.82434,0.45257,1.06424,0.98002,0.97369,0.99062,0.81441,0.76625,0.32178,1.07113,0.0081256,0.0081256,0.0081256
286,12307.9,0.82302,0.44967,1.06253,0.98047,0.97363,0.99062,0.81457,0.76628,0.32193,1.07117,0.008119,0.008119,0.008119
287,12350.5,0.8173,0.45139,1.06274,0.98037,0.97355,0.99061,0.8149,0.76643,0.32201,1.07123,0.0081124,0.0081124,0.0081124
288,12393.2,0.8196,0.44329,1.05912,0.98104,0.97337,0.99063,0.81454,0.76647,0.3222,1.07126,0.0081058,0.0081058,0.0081058
289,12436.7,0.81774,0.44721,1.06096,0.98106,0.97313,0.99031,0.81474,0.76639,0.32221,1.07126,0.0080992,0.0080992,0.0080992
290,12479.4,0.81792,0.44609,1.06145,0.98108,0.97353,0.99031,0.81501,0.76622,0.3222,1.07112,0.0080926,0.0080926,0.0080926
291,12522.3,0.82536,0.45082,1.06082,0.98088,0.97361,0.9903,0.81498,0.76638,0.32226,1.07109,0.008086,0.008086,0.008086
292,12565.3,0.8234,0.44851,1.06308,0.97969,0.97513,0.99031,0.81506,0.76636,0.32237,1.0711,0.0080794,0.0080794,0.0080794
293,12608.2,0.82593,0.44891,1.06028,0.9802,0.97469,0.9903,0.81516,0.76632,0.32268,1.0711,0.0080728,0.0080728,0.0080728
294,12650.1,0.82197,0.45269,1.06508,0.98087,0.97365,0.99024,0.81539,0.76635,0.32253,1.07111,0.0080662,0.0080662,0.0080662
295,12691.8,0.82547,0.45371,1.06572,0.97911,0.97494,0.99026,0.81496,0.76643,0.3226,1.07107,0.0080596,0.0080596,0.0080596
296,12733.7,0.82046,0.44736,1.0624,0.97851,0.97529,0.99027,0.81503,0.7663,0.32265,1.07097,0.008053,0.008053,0.008053
297,12775.6,0.82109,0.44745,1.06289,0.9778,0.97681,0.99059,0.81481,0.76626,0.32284,1.07094,0.0080464,0.0080464,0.0080464
298,12817.3,0.8171,0.44557,1.05664,0.97855,0.97676,0.9906,0.81459,0.76611,0.32266,1.0709,0.0080398,0.0080398,0.0080398
299,12859.2,0.82046,0.45103,1.06442,0.97938,0.97598,0.99091,0.81506,0.76616,0.32278,1.07089,0.0080332,0.0080332,0.0080332
300,12901,0.81917,0.44506,1.06112,0.97916,0.97642,0.99087,0.81515,0.76611,0.32272,1.07084,0.0080266,0.0080266,0.0080266
301,12942.8,0.81975,0.44537,1.0582,0.97963,0.97641,0.99085,0.81498,0.76611,0.3229,1.07085,0.00802,0.00802,0.00802
302,12985.2,0.81418,0.44065,1.05858,0.97939,0.97671,0.99084,0.81522,0.76615,0.32306,1.07088,0.0080134,0.0080134,0.0080134
303,13029.2,0.82262,0.4456,1.05883,0.9788,0.97724,0.99085,0.81523,0.76615,0.32279,1.07092,0.0080068,0.0080068,0.0080068
304,13072.3,0.81774,0.45197,1.06266,0.97924,0.97654,0.99085,0.81519,0.76609,0.32293,1.07081,0.0080002,0.0080002,0.0080002
305,13116.2,0.81904,0.4413,1.06081,0.97791,0.97764,0.99051,0.81499,0.76599,0.32279,1.0708,0.0079936,0.0079936,0.0079936
306,13160.9,0.81477,0.44332,1.05871,0.9784,0.97674,0.99053,0.8153,0.76602,0.32275,1.07073,0.007987,0.007987,0.007987
307,13204,0.81171,0.44312,1.05379,0.97878,0.97716,0.9905,0.81505,0.76605,0.3227,1.07075,0.0079804,0.0079804,0.0079804
308,13247.1,0.81956,0.44656,1.06076,0.97739,0.97831,0.99049,0.81518,0.76605,0.32268,1.0707,0.0079738,0.0079738,0.0079738
309,13289.1,0.82017,0.44443,1.05975,0.97823,0.97762,0.99048,0.81525,0.76584,0.32269,1.07067,0.0079672,0.0079672,0.0079672
310,13331.1,0.81664,0.45095,1.05918,0.97774,0.97773,0.99048,0.81492,0.76585,0.32271,1.07068,0.0079606,0.0079606,0.0079606
311,13372.9,0.8149,0.44188,1.064,0.9776,0.97791,0.9905,0.81511,0.76584,0.32309,1.07062,0.007954,0.007954,0.007954
312,13414.8,0.82182,0.44525,1.06016,0.97774,0.97728,0.9905,0.81504,0.76575,0.32291,1.07063,0.0079474,0.0079474,0.0079474
313,13456.8,0.81895,0.44804,1.05988,0.97762,0.9773,0.9905,0.81488,0.76597,0.32293,1.07067,0.0079408,0.0079408,0.0079408
314,13498.6,0.81542,0.4441,1.05986,0.97869,0.97698,0.99048,0.81499,0.7658,0.32295,1.07063,0.0079342,0.0079342,0.0079342
315,13540.5,0.81388,0.44206,1.05649,0.97832,0.97706,0.9905,0.81524,0.76575,0.3228,1.07054,0.0079276,0.0079276,0.0079276
316,13582.8,0.81539,0.44194,1.05664,0.97862,0.97701,0.99047,0.81494,0.76569,0.32293,1.0706,0.007921,0.007921,0.007921
317,13625.5,0.8179,0.44614,1.05871,0.97767,0.97746,0.99048,0.81536,0.76565,0.32309,1.07057,0.0079144,0.0079144,0.0079144
318,13667.6,0.82098,0.4461,1.06185,0.97781,0.97748,0.99044,0.81512,0.76581,0.32293,1.07059,0.0079078,0.0079078,0.0079078
319,13709.5,0.81798,0.4441,1.06049,0.97709,0.97859,0.99043,0.81529,0.76578,0.32274,1.07063,0.0079012,0.0079012,0.0079012
320,13751.5,0.80852,0.44041,1.05722,0.97696,0.97892,0.99046,0.81539,0.76598,0.32261,1.0707,0.0078946,0.0078946,0.0078946
321,13793.2,0.81235,0.44288,1.05803,0.97675,0.97923,0.99049,0.81505,0.76607,0.32232,1.07073,0.007888,0.007888,0.007888
322,13836.1,0.81452,0.44166,1.05353,0.97689,0.97954,0.99048,0.81531,0.76601,0.32236,1.07073,0.0078814,0.0078814,0.0078814
323,13877.9,0.81782,0.44981,1.0605,0.97678,0.97921,0.99054,0.81525,0.76585,0.32221,1.0707,0.0078748,0.0078748,0.0078748
324,13919.7,0.81405,0.44286,1.05766,0.97678,0.97923,0.99055,0.81509,0.76587,0.32237,1.07067,0.0078682,0.0078682,0.0078682
325,13961.6,0.81297,0.4457,1.0582,0.9768,0.97924,0.99055,0.81549,0.76571,0.32254,1.07066,0.0078616,0.0078616,0.0078616
326,14004.9,0.8145,0.44137,1.05902,0.97708,0.97877,0.99055,0.81521,0.76551,0.32267,1.07059,0.007855,0.007855,0.007855
327,14047.3,0.81507,0.44074,1.05939,0.97733,0.97874,0.99057,0.81525,0.76564,0.32248,1.07069,0.0078484,0.0078484,0.0078484
328,14089.2,0.81638,0.44593,1.05774,0.97713,0.97915,0.99059,0.81564,0.76541,0.32249,1.07067,0.0078418,0.0078418,0.0078418
329,14131.1,0.81376,0.44228,1.05659,0.97713,0.97907,0.99056,0.8155,0.76535,0.32242,1.07066,0.0078352,0.0078352,0.0078352
330,14172.9,0.81515,0.43897,1.05512,0.97795,0.97861,0.99056,0.81571,0.76545,0.3222,1.07077,0.0078286,0.0078286,0.0078286
331,14214.9,0.80649,0.43459,1.05787,0.97675,0.97932,0.99053,0.81555,0.76518,0.32222,1.07068,0.007822,0.007822,0.007822
332,14256.7,0.80654,0.43827,1.05936,0.97671,0.97944,0.9905,0.81561,0.76548,0.32227,1.07077,0.0078154,0.0078154,0.0078154
333,14298.6,0.80739,0.43778,1.05376,0.97654,0.97971,0.9905,0.81568,0.76544,0.32237,1.07081,0.0078088,0.0078088,0.0078088
334,14340.6,0.81789,0.44241,1.0568,0.97656,0.97952,0.9905,0.81546,0.76529,0.32224,1.07065,0.0078022,0.0078022,0.0078022
335,14382.4,0.80906,0.43819,1.05994,0.97645,0.97954,0.99052,0.81565,0.76509,0.32229,1.07059,0.0077956,0.0077956,0.0077956
336,14424.8,0.8056,0.43653,1.05095,0.97641,0.9794,0.99048,0.8157,0.76492,0.3221,1.07047,0.007789,0.007789,0.007789
337,14466.8,0.8144,0.44099,1.05698,0.97613,0.97922,0.99041,0.81576,0.76479,0.32198,1.07039,0.0077824,0.0077824,0.0077824
338,14508.6,0.81505,0.44322,1.05461,0.97617,0.97918,0.99043,0.81576,0.76455,0.32216,1.07022,0.0077758,0.0077758,0.0077758
339,14550.6,0.81117,0.44164,1.05784,0.9765,0.97905,0.99039,0.81625,0.76449,0.32202,1.07024,0.0077692,0.0077692,0.0077692
340,14592.6,0.81455,0.44207,1.06038,0.97744,0.9783,0.99041,0.81612,0.76445,0.3222,1.07021,0.0077626,0.0077626,0.0077626
341,14634.4,0.8106,0.44198,1.05497,0.97681,0.97879,0.99039,0.81591,0.76445,0.3219,1.07018,0.007756,0.007756,0.007756
342,14677,0.80861,0.43579,1.05427,0.97801,0.97801,0.99037,0.81614,0.7645,0.32166,1.07025,0.0077494,0.0077494,0.0077494
343,14720.1,0.812,0.44617,1.05972,0.97762,0.97867,0.99039,0.81656,0.76441,0.32157,1.07024,0.0077428,0.0077428,0.0077428
344,14766.1,0.81,0.4385,1.05243,0.97689,0.97905,0.99038,0.81652,0.7641,0.32144,1.07012,0.0077362,0.0077362,0.0077362
345,14810.7,0.81635,0.44023,1.05929,0.976,0.97914,0.99038,0.81601,0.76416,0.32122,1.07014,0.0077296,0.0077296,0.0077296
346,14853.1,0.80722,0.43706,1.05304,0.97712,0.97889,0.99038,0.81636,0.7642,0.32115,1.07013,0.007723,0.007723,0.007723
347,14895.5,0.80493,0.43852,1.05559,0.9773,0.97884,0.9904,0.81648,0.76401,0.321,1.07003,0.0077164,0.0077164,0.0077164
348,14938.6,0.81071,0.43943,1.05699,0.97714,0.97871,0.9904,0.81636,0.76399,0.32086,1.07001,0.0077098,0.0077098,0.0077098
349,14981.4,0.80883,0.4341,1.05447,0.97724,0.97871,0.99044,0.81687,0.76411,0.32065,1.06996,0.0077032,0.0077032,0.0077032
350,15026,0.80608,0.43646,1.05442,0.9772,0.97879,0.99044,0.81708,0.76399,0.32061,1.06992,0.0076966,0.0076966,0.0076966
351,15069.7,0.80368,0.43954,1.05613,0.97706,0.97873,0.99043,0.81673,0.76358,0.32072,1.0698,0.00769,0.00769,0.00769
352,15115.3,0.80674,0.43897,1.05311,0.97795,0.97829,0.99042,0.81671,0.7636,0.32047,1.06985,0.0076834,0.0076834,0.0076834
353,15159.4,0.80654,0.43766,1.05298,0.97736,0.97891,0.99042,0.81688,0.76353,0.32044,1.06983,0.0076768,0.0076768,0.0076768
354,15203.3,0.80287,0.43743,1.05283,0.97755,0.97858,0.99039,0.81709,0.76354,0.32066,1.06978,0.0076702,0.0076702,0.0076702
355,15248.1,0.80783,0.43803,1.04999,0.97748,0.9788,0.99037,0.81657,0.76344,0.32062,1.06973,0.0076636,0.0076636,0.0076636
356,15299.8,0.81165,0.43396,1.0542,0.97684,0.97918,0.99033,0.81668,0.76336,0.3206,1.06967,0.007657,0.007657,0.007657
357,15349.6,0.80597,0.43751,1.05005,0.97597,0.98049,0.99033,0.8166,0.76359,0.32098,1.06984,0.0076504,0.0076504,0.0076504
358,15396.9,0.80635,0.4369,1.05212,0.97592,0.98021,0.99032,0.81657,0.76335,0.32107,1.06982,0.0076438,0.0076438,0.0076438
359,15446.2,0.8056,0.43558,1.05227,0.97565,0.98052,0.99032,0.81645,0.76325,0.32105,1.06973,0.0076372,0.0076372,0.0076372
360,15493.2,0.80621,0.43413,1.05295,0.97562,0.98051,0.99034,0.81706,0.76322,0.32114,1.06975,0.0076306,0.0076306,0.0076306
361,15538.9,0.80534,0.44012,1.05535,0.97565,0.98061,0.99035,0.81658,0.76303,0.3209,1.06967,0.007624,0.007624,0.007624
